date_time,weathercode (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),apparent_temperature_mean (°C),precipitation_sum (mm),rain_sum (mm),precipitation_hours (h),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),et0_fao_evapotranspiration (mm),latitude,longitude,elevation,river_discharge,intensity_rain,intensity_flood,intensity_drought
2009-01-01,2.0,33.2,21.9,27.2,34.6,25.7,29.8,0.0,0.0,0.0,9.7,29.2,122.0,4.8,7.5,1.1000061,326.0,0.0,0,0,0
2009-01-02,51.0,32.3,23.3,27.1,33.9,28.2,30.5,0.1,0.1,1.0,8.6,24.5,163.0,3.99,7.5,1.1000061,326.0,0.0,0,0,0
2009-01-03,51.0,32.5,22.7,27.1,35.0,27.1,30.5,0.2,0.2,2.0,6.2,21.2,173.0,3.77,7.5,1.1000061,326.0,0.0,0,0,0
2009-01-04,1.0,33.4,22.2,27.5,35.0,25.9,30.0,0.0,0.0,0.0,8.4,24.1,155.0,4.51,7.5,1.1000061,326.0,0.0,0,0,0
2009-01-05,2.0,34.2,22.2,27.8,36.1,26.0,30.4,0.0,0.0,0.0,6.8,20.2,219.0,4.48,7.5,1.1000061,326.0,0.0,0,0,0
2009-01-06,1.0,35.3,22.3,28.4,37.0,25.4,30.8,0.0,0.0,0.0,9.5,22.3,185.0,4.88,7.5,1.1000061,326.0,0.0,0,0,0
2009-01-07,2.0,35.1,23.4,28.6,37.5,27.6,31.5,0.0,0.0,0.0,7.1,27.4,199.0,4.48,7.5,1.1000061,326.0,0.0,0,0,0
2009-01-08,1.0,34.0,23.2,28.0,36.5,27.4,31.0,0.0,0.0,0.0,11.3,29.5,181.0,4.45,7.5,1.1000061,326.0,0.0,0,0,0
2009-01-09,63.0,31.8,24.2,26.7,36.2,28.5,31.0,9.6,9.6,4.0,10.0,27.7,215.0,3.29,7.5,1.1000061,326.0,0.0,0,0,0
2009-01-10,63.0,30.8,22.6,26.1,35.0,27.2,30.5,9.4,9.4,8.0,5.7,23.4,246.0,3.12,7.5,1.1000061,326.0,0.0,0,0,0
2009-01-11,1.0,32.3,22.4,27.0,34.4,26.3,30.3,0.0,0.0,0.0,8.1,18.7,180.0,3.47,7.5,1.1000061,326.0,0.0,0,0,0
2009-01-12,53.0,33.3,23.1,27.1,37.4,27.2,30.7,0.7,0.7,1.0,11.3,26.6,191.0,4.1,7.5,1.1000061,326.0,0.0,0,0,0
2009-01-13,51.0,31.6,22.8,26.8,34.8,27.2,30.5,0.1,0.1,1.0,9.4,23.0,131.0,3.79,7.5,1.1000061,326.0,0.0,0,0,0
2009-01-14,1.0,34.1,23.1,28.2,36.2,27.1,30.8,0.0,0.0,0.0,9.6,27.0,58.0,4.8,7.5,1.1000061,326.0,0.0,0,0,0
2009-01-15,1.0,34.8,21.7,27.8,34.4,25.2,29.2,0.0,0.0,0.0,11.8,31.0,88.0,5.44,7.5,1.1000061,326.0,0.0,0,0,0
2009-01-16,1.0,34.8,22.4,27.8,38.0,25.8,30.6,0.0,0.0,0.0,9.0,22.7,204.0,4.9,7.5,1.1000061,326.0,0.0,0,0,0
2009-01-17,1.0,34.5,22.7,28.0,36.8,26.6,30.8,0.0,0.0,0.0,9.0,27.7,242.0,4.8,7.5,1.1000061,326.0,0.0,0,0,0
2009-01-18,1.0,34.4,22.5,28.1,37.5,26.2,30.8,0.0,0.0,0.0,7.4,26.3,243.0,4.54,7.5,1.1000061,326.0,0.0,0,0,0
2009-01-19,1.0,34.6,23.2,28.1,34.4,25.3,29.1,0.0,0.0,0.0,6.7,19.1,266.0,4.75,7.5,1.1000061,326.0,0.0,0,0,0
2009-01-20,2.0,33.8,20.6,26.9,33.6,20.3,26.2,0.0,0.0,0.0,9.4,27.7,326.0,5.34,7.5,1.1000061,326.0,0.0,0,0,0
2009-01-21,1.0,34.5,19.8,26.8,33.9,17.7,25.3,0.0,0.0,0.0,8.7,23.0,331.0,5.7,7.5,1.1000061,326.0,0.0,0,0,0
2009-01-22,2.0,33.5,20.0,26.4,32.1,17.2,24.2,0.0,0.0,0.0,12.9,34.6,10.0,6.06,7.5,1.1000061,326.0,0.0,0,0,0
2009-01-23,1.0,33.4,18.9,25.6,31.8,15.9,23.3,0.0,0.0,0.0,11.6,32.4,360.0,6.02,7.5,1.1000061,326.0,0.0,0,0,0
2009-01-24,1.0,33.7,19.3,26.2,32.8,16.3,23.9,0.0,0.0,0.0,8.9,22.7,324.0,5.8,7.5,1.1000061,326.0,0.0,0,0,0
2009-01-25,2.0,34.7,20.0,27.5,35.3,18.1,26.9,0.0,0.0,0.0,6.2,18.0,251.0,5.18,7.5,1.1000061,326.0,0.0,0,0,0
2009-01-26,1.0,35.7,20.1,28.0,36.4,20.0,28.1,0.0,0.0,0.0,9.2,20.5,198.0,5.56,7.5,1.1000061,326.0,0.0,0,0,0
2009-01-27,1.0,35.6,21.3,28.4,36.1,23.6,29.5,0.0,0.0,0.0,9.8,24.8,181.0,5.32,7.5,1.1000061,326.0,0.0,0,0,0
2009-01-28,1.0,35.9,22.4,28.7,38.6,25.9,31.2,0.0,0.0,0.0,11.2,25.2,193.0,5.11,7.5,1.1000061,326.0,0.0,0,0,0
2009-01-29,1.0,35.5,23.1,28.5,38.1,26.8,31.4,0.0,0.0,0.0,9.7,23.8,176.0,5.02,7.5,1.1000061,326.0,0.0,0,0,0
2009-01-30,2.0,34.5,23.1,28.1,37.7,27.5,31.5,0.0,0.0,0.0,10.5,27.0,180.0,4.56,7.5,1.1000061,326.0,0.0,0,0,0
2009-01-31,51.0,33.7,23.5,27.7,37.9,27.6,31.4,0.4,0.4,1.0,10.1,27.4,173.0,4.5,7.5,1.1000061,326.0,0.0,0,0,0
2009-02-01,1.0,34.2,22.9,28.1,37.4,26.9,31.2,0.0,0.0,0.0,12.3,29.2,182.0,4.8,7.5,1.1000061,326.0,0.0,0,0,0
2009-02-02,2.0,35.0,23.8,28.5,38.3,27.6,31.7,0.0,0.0,0.0,11.6,28.8,184.0,4.7,7.5,1.1000061,326.0,0.0,0,0,0
2009-02-03,1.0,35.3,23.4,29.0,38.1,27.5,31.8,0.0,0.0,0.0,10.1,25.9,176.0,5.0,7.5,1.1000061,326.0,0.0,0,0,0
2009-02-04,1.0,35.0,23.3,28.7,37.9,27.1,31.7,0.0,0.0,0.0,10.1,28.4,181.0,5.16,7.5,1.1000061,326.0,0.0,0,0,0
2009-02-05,1.0,35.4,23.7,29.0,38.1,27.7,32.1,0.0,0.0,0.0,10.2,25.2,193.0,4.85,7.5,1.1000061,326.0,0.0,0,0,0
2009-02-06,2.0,36.5,24.4,29.4,38.5,28.5,32.2,0.0,0.0,0.0,12.4,28.8,182.0,5.37,7.5,1.1000061,326.0,0.0,0,0,0
2009-02-07,1.0,36.2,24.3,29.2,40.3,28.3,32.5,0.0,0.0,0.0,11.6,28.4,203.0,5.01,7.5,1.1000061,326.0,0.0,0,0,0
2009-02-08,53.0,33.8,24.7,27.9,39.7,28.7,31.9,2.0,2.0,6.0,12.1,28.1,213.0,3.96,7.5,1.1000061,326.0,0.0,0,0,0
2009-02-09,2.0,35.1,23.8,28.5,38.2,28.2,32.2,0.0,0.0,0.0,10.2,25.2,183.0,4.77,7.5,1.1000061,326.0,0.0,0,0,0
2009-02-10,2.0,34.0,23.5,28.4,36.8,27.7,31.5,0.0,0.0,0.0,9.5,27.4,166.0,4.74,7.5,1.1000061,326.0,0.0,0,0,0
2009-02-11,1.0,34.6,22.8,28.4,36.1,27.0,31.1,0.0,0.0,0.0,11.5,26.6,171.0,5.03,7.5,1.1000061,326.0,0.0,0,0,0
2009-02-12,1.0,35.6,23.0,28.9,38.1,27.4,31.8,0.0,0.0,0.0,10.6,23.4,185.0,5.08,7.5,1.1000061,326.0,0.0,0,0,0
2009-02-13,55.0,34.3,23.3,28.3,38.4,27.5,31.9,1.5,1.5,3.0,9.8,22.0,204.0,4.57,7.5,1.1000061,326.0,0.0,0,0,0
2009-02-14,61.0,35.4,24.1,28.2,40.3,28.1,31.9,2.9,2.9,4.0,10.2,27.4,202.0,4.65,7.5,1.1000061,326.0,0.0,0,0,0
2009-02-15,55.0,33.1,23.9,27.3,36.1,27.2,31.0,1.4,1.4,3.0,9.2,29.2,206.0,4.11,7.5,1.1000061,326.0,0.0,0,0,0
2009-02-16,61.0,34.2,23.0,27.0,38.1,26.8,30.7,3.3,3.3,2.0,10.7,32.8,194.0,4.28,7.5,1.1000061,326.0,0.0,0,0,0
2009-02-17,63.0,32.9,22.6,27.2,37.3,26.6,31.2,10.7,10.7,6.0,7.1,24.8,222.0,3.83,7.5,1.1000061,326.0,0.0,0,0,0
2009-02-18,51.0,33.9,22.7,27.6,38.5,26.9,31.4,0.5,0.5,2.0,8.6,23.8,192.0,3.92,7.5,1.1000061,326.0,0.0,0,0,0
2009-02-19,2.0,33.7,23.3,27.8,37.9,27.4,31.5,0.0,0.0,0.0,8.7,23.8,220.0,4.15,7.5,1.1000061,326.0,0.0,0,0,0
2009-02-20,2.0,35.7,23.0,28.8,37.8,27.1,31.7,0.0,0.0,0.0,10.1,25.9,215.0,4.99,7.5,1.1000061,326.0,0.0,0,0,0
2009-02-21,2.0,36.3,24.0,29.2,38.7,28.2,32.1,0.0,0.0,0.0,12.6,29.5,181.0,5.47,7.5,1.1000061,326.0,0.0,0,0,0
2009-02-22,2.0,35.4,23.2,28.7,38.8,26.7,31.8,0.0,0.0,0.0,10.1,24.1,195.0,4.95,7.5,1.1000061,326.0,0.0,0,0,0
2009-02-23,1.0,36.7,24.0,29.3,39.2,28.7,32.4,0.0,0.0,0.0,14.5,36.0,177.0,5.58,7.5,1.1000061,326.0,0.0,0,0,0
2009-02-24,3.0,35.7,24.2,28.9,38.9,28.3,32.1,0.0,0.0,0.0,11.6,27.0,186.0,5.21,7.5,1.1000061,326.0,0.0,0,0,0
2009-02-25,2.0,35.4,23.8,28.8,39.5,28.1,32.1,0.0,0.0,0.0,10.6,33.1,185.0,5.17,7.5,1.1000061,326.0,0.0,0,0,0
2009-02-26,3.0,36.3,24.8,29.5,39.0,28.7,32.5,0.0,0.0,0.0,12.3,29.9,176.0,5.36,7.5,1.1000061,326.0,0.0,0,0,0
2009-02-27,2.0,33.9,24.5,28.6,38.3,28.5,31.9,0.0,0.0,0.0,10.1,27.4,178.0,4.68,7.5,1.1000061,326.0,0.0,0,0,0
2009-02-28,1.0,34.7,23.5,28.6,37.5,27.6,31.9,0.0,0.0,0.0,9.2,24.8,184.0,5.02,7.5,1.1000061,326.0,0.0,0,0,0
2009-03-01,51.0,34.2,23.5,28.5,37.7,27.9,32.2,0.1,0.1,1.0,7.5,25.6,193.0,4.32,7.5,1.1000061,326.0,0.0,0,0,0
2009-03-02,2.0,36.1,24.1,28.8,39.2,28.6,32.3,0.0,0.0,0.0,10.9,32.0,188.0,5.07,7.5,1.1000061,326.0,0.0,0,0,0
2009-03-03,3.0,35.6,24.6,29.1,38.9,29.1,32.5,0.0,0.0,0.0,11.2,27.0,171.0,5.57,7.5,1.1000061,326.0,0.0,0,0,0
2009-03-04,1.0,36.3,23.7,29.5,39.4,27.6,32.6,0.0,0.0,0.0,9.4,26.3,187.0,5.33,7.5,1.1000061,326.0,0.0,0,0,0
2009-03-05,51.0,34.8,24.2,29.1,38.9,28.1,32.6,0.1,0.1,1.0,10.5,29.2,195.0,4.8,7.5,1.1000061,326.0,0.0,0,0,0
2009-03-06,53.0,35.7,24.2,29.0,39.9,28.1,32.7,1.7,1.7,5.0,9.7,27.7,211.0,4.88,7.5,1.1000061,326.0,0.0,0,0,0
2009-03-07,53.0,33.5,24.7,28.6,39.0,29.2,32.9,1.0,1.0,4.0,9.7,26.3,208.0,4.15,7.5,1.1000061,326.0,0.0,0,0,0
2009-03-08,61.0,33.8,24.6,27.6,40.1,28.7,31.9,4.8,4.8,5.0,9.4,27.7,201.0,3.94,7.5,1.1000061,326.0,0.0,0,0,0
2009-03-09,2.0,34.0,24.2,28.1,38.5,28.8,32.1,0.0,0.0,0.0,11.4,27.7,172.0,4.75,7.5,1.1000061,326.0,0.0,0,0,0
2009-03-10,51.0,34.5,24.1,28.2,39.0,28.3,32.0,0.1,0.1,1.0,10.2,29.5,177.0,4.91,7.5,1.1000061,326.0,0.0,0,0,0
2009-03-11,3.0,34.9,24.4,28.5,38.2,28.8,31.8,0.0,0.0,0.0,11.2,28.4,183.0,4.93,7.5,1.1000061,326.0,0.0,0,0,0
2009-03-12,2.0,35.8,24.5,29.2,38.7,28.9,32.6,0.0,0.0,0.0,9.7,23.8,199.0,5.42,7.5,1.1000061,326.0,0.0,0,0,0
2009-03-13,61.0,35.0,24.0,28.3,39.0,27.7,32.0,3.8,3.8,4.0,8.2,25.9,200.0,4.66,7.5,1.1000061,326.0,0.0,0,0,0
2009-03-14,55.0,33.1,24.0,27.7,39.0,28.3,32.3,3.7,3.7,8.0,7.9,23.0,226.0,4.28,7.5,1.1000061,326.0,0.0,0,0,0
2009-03-15,53.0,35.2,24.5,28.9,40.1,28.8,32.8,1.4,1.4,3.0,10.7,26.6,225.0,4.86,7.5,1.1000061,326.0,0.0,0,0,0
2009-03-16,3.0,35.9,24.1,28.9,39.6,28.5,32.4,0.0,0.0,0.0,10.8,27.0,191.0,5.34,7.5,1.1000061,326.0,0.0,0,0,0
2009-03-17,53.0,34.4,24.4,28.5,38.9,28.4,32.1,0.6,0.6,2.0,9.9,27.4,206.0,4.87,7.5,1.1000061,326.0,0.0,0,0,0
2009-03-18,61.0,33.0,23.8,27.7,38.5,27.7,31.7,7.0,7.0,6.0,9.8,27.0,228.0,4.26,7.5,1.1000061,326.0,0.0,0,0,0
2009-03-19,61.0,34.6,22.2,27.2,39.8,26.2,31.5,6.6,6.6,7.0,7.6,22.3,254.0,4.55,7.5,1.1000061,326.0,0.0,0,0,0
2009-03-20,51.0,34.7,23.1,28.1,38.5,27.4,31.8,0.1,0.1,1.0,9.4,27.4,187.0,5.19,7.5,1.1000061,326.0,0.0,0,0,0
2009-03-21,1.0,35.6,23.3,29.0,40.3,27.2,32.4,0.0,0.0,0.0,11.7,27.4,198.0,5.46,7.5,1.1000061,326.0,0.0,0,0,0
2009-03-22,2.0,34.2,23.9,28.2,38.1,27.8,31.7,0.0,0.0,0.0,10.7,29.9,171.0,5.27,7.5,1.1000061,326.0,0.0,0,0,0
2009-03-23,1.0,34.8,23.6,28.7,38.9,27.2,32.1,0.0,0.0,0.0,9.2,26.3,189.0,5.27,7.5,1.1000061,326.0,0.0,0,0,0
2009-03-24,2.0,35.4,24.2,29.1,39.9,27.7,32.5,0.0,0.0,0.0,11.9,26.3,194.0,5.47,7.5,1.1000061,326.0,0.0,0,0,0
2009-03-25,51.0,35.8,24.2,28.9,41.0,28.0,32.7,0.5,0.5,2.0,12.6,32.8,184.0,5.26,7.5,1.1000061,326.0,0.0,0,0,0
2009-03-26,2.0,34.9,24.7,29.1,38.7,28.8,32.7,0.0,0.0,0.0,12.2,29.9,171.0,5.48,7.5,1.1000061,326.0,0.0,0,0,0
2009-03-27,2.0,35.7,23.9,29.5,38.9,28.5,33.1,0.0,0.0,0.0,9.4,22.7,205.0,5.24,7.5,1.1000061,326.0,0.0,0,0,0
2009-03-28,53.0,35.7,24.6,29.4,40.3,28.5,32.8,1.8,1.8,4.0,8.7,26.3,200.0,5.44,7.5,1.1000061,326.0,0.0,0,0,0
2009-03-29,61.0,35.3,24.7,28.6,40.7,28.8,32.8,2.7,2.7,4.0,8.2,26.6,212.0,4.61,7.5,1.1000061,326.0,0.0,0,0,0
2009-03-30,63.0,34.7,24.5,28.4,40.6,28.8,33.0,8.2,8.2,6.0,9.9,28.1,240.0,4.88,7.5,1.1000061,326.0,0.0,0,0,0
2009-03-31,55.0,32.3,24.5,27.6,37.1,28.5,31.8,4.7,4.7,5.0,11.5,30.6,217.0,4.12,7.5,1.1000061,326.0,0.0,0,0,0
2009-04-01,61.0,33.0,24.2,27.3,38.5,28.3,31.6,9.3,9.3,8.0,11.1,29.2,215.0,4.27,7.5,1.1000061,326.0,0.0,0,0,0
2009-04-02,51.0,34.2,23.6,27.9,39.2,27.3,32.0,0.2,0.2,2.0,12.6,36.0,259.0,4.94,7.5,1.1000061,326.0,0.0,0,0,0
2009-04-03,55.0,33.8,24.1,27.7,39.3,28.3,32.2,1.8,1.8,3.0,9.0,29.9,196.0,4.8,7.5,1.1000061,326.0,0.0,0,0,0
2009-04-04,61.0,33.5,23.8,27.1,39.4,27.9,31.9,8.0,8.0,6.0,9.8,27.7,189.0,4.64,7.5,1.1000061,326.0,0.0,0,0,0
2009-04-05,3.0,32.9,22.9,27.0,37.5,26.9,31.0,0.0,0.0,0.0,10.9,25.6,186.0,4.21,7.5,1.1000061,326.0,0.0,0,0,0
2009-04-06,53.0,33.6,23.2,27.4,38.9,27.1,31.7,1.5,1.5,2.0,8.4,26.6,184.0,4.6,7.5,1.1000061,326.0,0.0,0,0,0
2009-04-07,61.0,33.9,23.4,27.1,38.4,27.5,31.4,5.7,5.7,5.0,8.1,25.9,206.0,4.55,7.5,1.1000061,326.0,0.0,0,0,0
2009-04-08,63.0,30.9,22.8,25.9,35.5,27.0,30.0,6.2,6.2,5.0,9.1,24.1,231.0,3.32,7.5,1.1000061,326.0,0.0,0,0,0
2009-04-09,61.0,35.2,23.2,27.5,40.4,27.2,31.7,2.1,2.1,3.0,11.8,28.8,218.0,4.94,7.5,1.1000061,326.0,0.0,0,0,0
2009-04-10,3.0,33.2,23.7,27.7,37.2,27.4,31.2,0.0,0.0,0.0,10.4,25.9,198.0,4.12,7.5,1.1000061,326.0,0.0,0,0,0
2009-04-11,3.0,32.5,23.0,27.4,36.8,26.6,30.7,0.0,0.0,0.0,10.9,31.0,186.0,4.93,7.5,1.1000061,326.0,0.0,0,0,0
2009-04-12,55.0,33.7,22.6,27.5,38.5,25.2,31.1,3.1,3.1,4.0,9.4,28.1,207.0,5.16,7.5,1.1000061,326.0,0.0,0,0,0
2009-04-13,63.0,30.6,23.1,25.5,34.7,27.0,29.7,10.0,10.0,6.0,11.0,25.2,193.0,3.05,7.5,1.1000061,326.0,0.0,0,0,0
2009-04-14,3.0,33.0,22.8,26.9,36.7,27.3,30.9,0.0,0.0,0.0,8.0,28.1,203.0,4.61,7.5,1.1000061,326.0,0.0,0,0,0
2009-04-15,63.0,33.8,22.8,27.3,40.1,26.9,31.9,5.6,5.6,4.0,5.4,28.1,222.0,4.68,7.5,1.1000061,326.0,0.0,0,0,0
2009-04-16,53.0,29.7,23.0,25.9,33.4,26.5,29.9,2.4,2.4,5.0,12.7,31.0,218.0,2.66,7.5,1.1000061,326.0,0.0,0,0,0
2009-04-17,63.0,33.0,22.2,26.4,39.0,26.2,30.8,6.8,6.8,3.0,6.9,24.5,215.0,4.39,7.5,1.1000061,326.0,0.0,0,0,0
2009-04-18,61.0,33.7,22.3,26.6,39.9,25.8,30.9,6.4,6.4,5.0,9.5,25.2,188.0,4.93,7.5,1.1000061,326.0,0.0,0,0,0
2009-04-19,51.0,32.5,23.0,26.9,37.0,26.7,30.9,0.4,0.4,1.0,12.0,33.5,168.0,4.71,7.5,1.1000061,326.0,0.0,0,0,0
2009-04-20,53.0,34.2,23.0,28.2,39.5,27.5,32.9,1.5,1.5,3.0,6.0,31.0,181.0,5.03,7.5,1.1000061,326.0,0.0,0,0,0
2009-04-21,63.0,32.6,23.6,27.1,38.5,28.1,32.1,12.7,12.7,10.0,5.4,21.6,224.0,4.12,7.5,1.1000061,326.0,0.0,0,0,0
2009-04-22,3.0,32.9,22.8,27.6,37.4,27.4,32.1,0.0,0.0,0.0,8.3,22.7,137.0,4.23,7.5,1.1000061,326.0,0.0,0,0,0
2009-04-23,53.0,33.1,24.5,28.2,38.4,29.4,33.0,0.7,0.7,3.0,9.3,29.5,165.0,4.5,7.5,1.1000061,326.0,0.0,0,0,0
2009-04-24,61.0,32.5,24.4,27.3,37.7,29.1,32.0,6.2,6.2,4.0,10.0,32.4,174.0,4.09,7.5,1.1000061,326.0,0.0,0,0,0
2009-04-25,53.0,32.1,23.6,26.9,35.8,28.3,31.2,0.6,0.6,2.0,7.7,21.6,194.0,3.74,7.5,1.1000061,326.0,0.0,0,0,0
2009-04-26,63.0,31.9,23.8,27.2,38.1,28.4,32.1,6.9,6.9,8.0,6.6,30.2,187.0,4.06,7.5,1.1000061,326.0,0.0,0,0,0
2009-04-27,55.0,31.3,23.8,26.7,37.0,28.6,31.5,2.5,2.5,4.0,7.2,28.8,173.0,3.58,7.5,1.1000061,326.0,0.0,0,0,0
2009-04-28,53.0,34.2,22.7,27.4,39.3,26.9,32.0,1.0,1.0,2.0,8.9,26.6,183.0,4.88,7.5,1.1000061,326.0,0.0,0,0,0
2009-04-29,53.0,34.1,23.4,27.9,39.2,28.2,32.5,1.0,1.0,2.0,8.6,27.7,181.0,5.21,7.5,1.1000061,326.0,0.0,0,0,0
2009-04-30,63.0,33.9,24.1,27.8,39.8,28.6,32.6,4.9,4.9,3.0,8.2,26.3,196.0,4.61,7.5,1.1000061,326.0,0.0,0,0,0
2009-05-01,63.0,33.6,24.2,27.6,39.6,28.8,32.3,8.6,8.6,8.0,7.1,22.3,208.0,4.33,7.5,1.1000061,326.0,0.0,0,0,0
2009-05-02,63.0,32.7,23.8,26.5,38.5,28.0,31.2,9.6,9.6,7.0,11.6,31.0,202.0,3.94,7.5,1.1000061,326.0,0.0,0,0,0
2009-05-03,63.0,32.2,23.4,26.2,37.5,27.7,30.7,7.1,7.1,4.0,10.6,28.1,184.0,3.93,7.5,1.1000061,326.0,0.0,0,0,0
2009-05-04,61.0,32.9,23.3,26.9,38.6,27.9,31.6,3.7,3.7,4.0,7.6,27.4,194.0,4.47,7.5,1.1000061,326.0,0.0,0,0,0
2009-05-05,55.0,31.1,22.5,25.6,35.3,26.6,30.1,5.2,5.2,10.0,8.2,29.2,183.0,3.01,7.5,1.1000061,326.0,0.0,0,0,0
2009-05-06,51.0,29.7,22.3,25.4,33.3,26.4,29.0,1.2,1.2,5.0,11.7,34.6,196.0,3.5,7.5,1.1000061,326.0,0.0,0,0,0
2009-05-07,63.0,30.9,22.8,25.5,36.2,27.0,29.9,12.0,12.0,10.0,10.4,28.1,238.0,3.84,7.5,1.1000061,326.0,0.0,0,0,0
2009-05-08,63.0,31.7,22.4,25.5,36.8,26.0,29.8,7.0,7.0,4.0,9.5,28.4,248.0,3.9,7.5,1.1000061,326.0,0.0,0,0,0
2009-05-09,63.0,30.4,22.5,25.3,35.8,26.3,29.8,10.8,10.8,7.0,8.9,20.2,190.0,3.41,7.5,1.1000061,326.0,0.0,0,0,0
2009-05-10,53.0,27.1,22.1,24.0,30.9,26.6,28.0,1.1,1.1,4.0,8.0,25.2,169.0,2.28,7.5,1.1000061,326.0,0.0,0,0,0
2009-05-11,51.0,31.0,21.6,25.8,35.3,26.0,29.9,0.1,0.1,1.0,7.2,27.4,155.0,4.46,7.5,1.1000061,326.0,0.0,0,0,0
2009-05-12,51.0,32.8,22.1,26.6,38.5,26.1,31.2,1.0,1.0,4.0,7.1,27.4,196.0,4.71,7.5,1.1000061,326.0,0.0,0,0,0
2009-05-13,51.0,32.3,22.9,27.0,37.2,27.6,31.5,0.5,0.5,2.0,6.6,26.6,181.0,4.55,7.5,1.1000061,326.0,0.0,0,0,0
2009-05-14,51.0,32.9,23.8,27.2,38.2,28.4,31.5,0.2,0.2,1.0,11.3,26.3,195.0,4.82,7.5,1.1000061,326.0,0.0,0,0,0
2009-05-15,51.0,33.5,23.5,27.3,38.1,27.7,31.5,0.3,0.3,1.0,7.4,25.6,166.0,5.04,7.5,1.1000061,326.0,0.0,0,0,0
2009-05-16,53.0,32.2,23.2,26.9,36.9,27.7,31.3,0.7,0.7,2.0,8.2,29.9,167.0,4.61,7.5,1.1000061,326.0,0.0,0,0,0
2009-05-17,51.0,34.1,22.6,27.9,39.3,26.9,32.3,0.2,0.2,2.0,6.6,27.7,143.0,5.14,7.5,1.1000061,326.0,0.0,0,0,0
2009-05-18,51.0,33.8,23.1,28.1,38.7,27.4,32.3,0.4,0.4,1.0,8.9,28.4,184.0,5.12,7.5,1.1000061,326.0,0.0,0,0,0
2009-05-19,55.0,33.7,23.5,27.4,38.7,28.0,31.9,1.1,1.1,1.0,11.6,28.4,186.0,4.9,7.5,1.1000061,326.0,0.0,0,0,0
2009-05-20,53.0,33.1,24.3,27.3,37.5,28.6,31.5,1.0,1.0,2.0,9.2,26.3,195.0,4.39,7.5,1.1000061,326.0,0.0,0,0,0
2009-05-21,53.0,33.0,23.2,27.0,37.8,27.6,31.2,0.5,0.5,1.0,13.2,30.6,179.0,4.7,7.5,1.1000061,326.0,0.0,0,0,0
2009-05-22,2.0,33.6,21.6,27.5,37.7,25.3,31.1,0.0,0.0,0.0,11.6,29.5,182.0,5.69,7.5,1.1000061,326.0,0.0,0,0,0
2009-05-23,51.0,33.9,23.6,28.1,38.5,27.7,32.1,0.2,0.2,1.0,7.9,25.6,197.0,5.23,7.5,1.1000061,326.0,0.0,0,0,0
2009-05-24,63.0,34.1,23.4,27.5,40.0,27.5,32.3,8.0,8.0,6.0,7.5,25.6,225.0,4.69,7.5,1.1000061,326.0,0.0,0,0,0
2009-05-25,61.0,31.6,23.9,26.4,36.6,28.6,30.8,4.3,4.3,5.0,9.4,28.8,178.0,3.87,7.5,1.1000061,326.0,0.0,0,0,0
2009-05-26,55.0,32.1,23.1,26.6,36.8,27.3,30.8,1.8,1.8,2.0,10.5,31.0,178.0,4.43,7.5,1.1000061,326.0,0.0,0,0,0
2009-05-27,55.0,33.3,22.1,27.1,38.4,26.1,31.1,1.4,1.4,2.0,8.2,27.4,181.0,5.09,7.5,1.1000061,326.0,0.0,0,0,0
2009-05-28,61.0,33.6,23.3,27.5,38.6,27.6,31.8,3.3,3.3,5.0,8.4,26.6,201.0,4.85,7.5,1.1000061,326.0,0.0,0,0,0
2009-05-29,63.0,31.9,24.2,26.7,37.4,28.2,31.2,10.8,10.8,7.0,7.6,24.8,207.0,3.77,7.5,1.1000061,326.0,0.0,0,0,0
2009-05-30,55.0,29.0,22.8,25.6,32.3,27.4,29.8,3.3,3.3,6.0,9.7,26.3,166.0,2.75,7.5,1.1000061,326.0,0.0,0,0,0
2009-05-31,51.0,32.7,22.1,27.0,36.7,26.3,30.9,0.1,0.1,1.0,10.6,32.0,160.0,5.19,7.5,1.1000061,326.0,0.0,0,0,0
2009-06-01,51.0,33.1,22.9,27.3,37.9,27.0,31.2,0.3,0.3,2.0,11.4,29.9,190.0,4.75,7.5,1.1000061,326.0,0.0,0,0,0
2009-06-02,51.0,33.3,23.6,27.2,37.5,27.5,31.0,0.8,0.8,2.0,10.7,35.6,190.0,4.5,7.5,1.1000061,326.0,0.0,0,0,0
2009-06-03,3.0,33.3,24.0,27.6,37.1,28.4,31.3,0.0,0.0,0.0,12.4,34.2,180.0,4.76,7.5,1.1000061,326.0,0.0,0,0,0
2009-06-04,63.0,31.8,23.6,26.4,36.8,27.8,30.6,6.8,6.8,4.0,10.0,33.8,191.0,4.34,7.5,1.1000061,326.0,0.0,0,0,0
2009-06-05,63.0,30.9,23.4,25.6,36.9,27.6,29.8,10.5,10.5,4.0,11.3,24.5,193.0,3.72,7.5,1.1000061,326.0,0.0,0,0,0
2009-06-06,65.0,31.0,22.5,25.0,35.5,26.7,29.4,18.5,18.5,5.0,7.2,25.9,197.0,3.12,7.5,1.1000061,326.0,0.0,0,0,0
2009-06-07,61.0,31.4,21.7,25.7,36.8,25.3,29.9,6.1,6.1,5.0,8.2,27.4,201.0,4.16,7.5,1.1000061,326.0,0.0,0,0,0
